user_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,clv_hist_items,clv_value,rfm_cluster,dept_cluster
184562,102.0,3,33,5,4,5,545,Champions,33,99.0,0,2
184563,127.0,1,8,3,1,2,312,Hibernating,8,24.0,1,1
184566,133.0,3,15,2,4,3,243,At Risk,15,45.0,1,2
184567,138.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
184568,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,0
184571,120.0,2,23,3,3,4,334,Loyal Customers,23,69.0,2,3
184572,122.0,2,32,3,3,5,335,Loyal Customers,32,96.0,0,2
184574,115.0,3,26,4,4,4,444,Champions,26,78.0,0,3
184576,135.0,2,8,1,3,2,132,Others,8,24.0,1,0
184577,80.0,2,36,5,3,5,535,Loyal Customers,36,108.0,0,2
184581,81.0,4,15,5,5,3,553,Loyal Customers,15,45.0,0,0
184582,131.0,2,15,2,3,3,233,Others,15,45.0,1,0
184583,111.0,4,23,4,5,4,454,Champions,23,69.0,0,0
184586,130.0,1,4,2,1,1,211,Hibernating,4,12.0,1,1
184587,126.0,1,7,3,1,2,312,Hibernating,7,21.0,1,2
184588,126.0,2,30,3,3,5,335,Loyal Customers,30,90.0,1,1
184590,127.0,1,13,3,1,3,313,Others,13,39.0,1,1
184593,134.0,1,7,2,1,2,212,Hibernating,7,21.0,1,4
184595,133.0,1,7,2,1,2,212,Hibernating,7,21.0,1,0
184597,128.0,1,36,2,1,5,215,Others,36,108.0,1,0
184599,116.0,3,30,4,4,5,445,Champions,30,90.0,0,0
184606,129.0,2,19,2,3,4,234,Others,19,57.0,1,2
184607,139.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
184608,101.0,4,51,5,5,5,555,Champions,51,153.0,0,0
184609,137.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
184610,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
184612,134.0,3,28,2,4,4,244,At Risk,28,84.0,1,0
184614,123.0,2,19,3,3,4,334,Loyal Customers,19,57.0,1,1
184617,104.0,2,15,5,3,3,533,Loyal Customers,15,45.0,2,0
184620,122.0,4,7,3,5,2,352,Others,7,21.0,0,0
184621,134.0,2,21,2,3,4,234,Others,21,63.0,1,2
184623,106.0,2,6,5,3,1,531,Others,6,18.0,2,3
184624,120.0,4,48,3,5,5,355,Loyal Customers,48,144.0,0,2
184627,110.0,1,25,5,1,4,514,Recent Customers,25,75.0,2,2
184628,121.0,6,24,3,5,4,354,Loyal Customers,24,72.0,0,3
184629,131.0,1,5,2,1,1,211,Hibernating,5,15.0,1,4
184630,135.0,1,10,1,1,2,112,Hibernating,10,30.0,1,1
184633,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
184634,139.0,1,1,1,1,1,111,Hibernating,1,3.0,1,1
184635,135.0,1,2,1,1,1,111,Hibernating,2,6.0,1,3
184638,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
184639,126.0,2,58,3,3,5,335,Loyal Customers,58,174.0,0,2
184640,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,4
184642,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,2
184643,92.0,5,10,5,5,2,552,Others,10,30.0,0,4
184645,125.0,1,13,3,1,3,313,Others,13,39.0,1,0
184646,132.0,1,2,2,1,1,211,Hibernating,2,6.0,1,1
184649,121.0,2,26,3,3,4,334,Loyal Customers,26,78.0,2,1
184651,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,0
184652,133.0,1,18,2,1,4,214,Others,18,54.0,1,2
184656,108.0,3,27,5,4,4,544,Champions,27,81.0,0,1
184657,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
184658,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,1
184660,134.0,2,37,2,3,5,235,Others,37,111.0,1,1
184668,125.0,1,9,3,1,2,312,Hibernating,9,27.0,1,3
184669,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,0
184672,132.0,1,11,2,1,3,213,Others,11,33.0,1,2
184673,106.0,2,20,5,3,4,534,Loyal Customers,20,60.0,2,2
184678,124.0,2,2,3,3,1,331,Others,2,6.0,1,1
184679,61.0,3,3,5,4,1,541,Others,3,9.0,2,4
184691,114.0,5,63,4,5,5,455,Champions,63,189.0,3,1
184694,136.0,2,11,1,3,3,133,Others,11,33.0,1,1
184695,115.0,1,36,4,1,5,415,Recent Customers,36,108.0,2,0
184696,115.0,4,124,4,5,5,455,Champions,124,372.0,3,2
184699,122.0,1,24,3,1,4,314,Others,24,72.0,1,2
184704,128.0,2,12,2,3,3,233,Others,12,36.0,1,2
184705,132.0,1,7,2,1,2,212,Hibernating,7,21.0,1,4
184708,119.0,1,29,4,1,4,414,Recent Customers,29,87.0,2,2
184709,140.0,1,11,1,1,3,113,Others,11,33.0,1,0
184712,90.0,6,47,5,5,5,555,Champions,47,141.0,3,2
184713,78.0,3,19,5,4,4,544,Champions,19,57.0,2,2
184716,84.0,4,47,5,5,5,555,Champions,47,141.0,0,0
184718,123.0,1,2,3,1,1,311,Hibernating,2,6.0,1,4
184720,113.0,3,8,4,4,2,442,Others,8,24.0,2,4
184721,115.0,6,32,4,5,5,455,Champions,32,96.0,0,2
184722,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
184723,123.0,2,31,3,3,5,335,Loyal Customers,31,93.0,1,0
184725,103.0,2,10,5,3,2,532,Others,10,30.0,2,4
184728,132.0,1,1,2,1,1,211,Hibernating,1,3.0,1,0
184729,118.0,1,16,4,1,3,413,Recent Customers,16,48.0,2,2
184730,130.0,2,11,2,3,3,233,Others,11,33.0,1,2
184731,80.0,2,9,5,3,2,532,Others,9,27.0,2,2
184737,95.0,3,39,5,4,5,545,Champions,39,117.0,0,2
184739,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,2
184740,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,0
184744,110.0,6,69,5,5,5,555,Champions,69,207.0,3,2
184745,99.0,2,22,5,3,4,534,Loyal Customers,22,66.0,2,0
184748,125.0,1,16,3,1,3,313,Others,16,48.0,1,2
184751,126.0,1,13,3,1,3,313,Others,13,39.0,1,2
184752,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,2
184753,116.0,1,20,4,1,4,414,Recent Customers,20,60.0,2,3
184755,102.0,3,31,5,4,5,545,Champions,31,93.0,0,2
184756,137.0,2,10,1,3,2,132,Others,10,30.0,1,2
184757,127.0,1,12,3,1,3,313,Others,12,36.0,1,1
184758,106.0,2,17,5,3,3,533,Loyal Customers,17,51.0,2,0
184763,126.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,2
184764,127.0,2,41,3,3,5,335,Loyal Customers,41,123.0,0,0
184765,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,0
184767,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
184769,97.0,6,111,5,5,5,555,Champions,111,333.0,3,1
184770,120.0,1,2,3,1,1,311,Hibernating,2,6.0,2,3
184771,123.0,3,25,3,4,4,344,Loyal Customers,25,75.0,0,3
184772,117.0,4,66,4,5,5,455,Champions,66,198.0,0,2
184775,125.0,1,3,3,1,1,311,Hibernating,3,9.0,1,3
184778,121.0,2,14,3,3,3,333,Loyal Customers,14,42.0,2,2
184779,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,3
184780,94.0,5,70,5,5,5,555,Champions,70,210.0,3,2
184783,123.0,1,4,3,1,1,311,Hibernating,4,12.0,1,3
184785,136.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
184787,91.0,3,54,5,4,5,545,Champions,54,162.0,0,2
184788,128.0,2,15,2,3,3,233,Others,15,45.0,1,2
184789,98.0,3,7,5,4,2,542,Others,7,21.0,2,0
184790,128.0,3,53,2,4,5,245,At Risk,53,159.0,0,2
184791,129.0,2,44,2,3,5,235,Others,44,132.0,0,1
184793,120.0,2,13,3,3,3,333,Loyal Customers,13,39.0,2,2
184794,123.0,1,7,3,1,2,312,Hibernating,7,21.0,1,2
184797,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
184799,118.0,2,27,4,3,4,434,Loyal Customers,27,81.0,2,0
184800,124.0,2,5,3,3,1,331,Others,5,15.0,1,2
184805,129.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
184806,125.0,2,9,3,3,2,332,Others,9,27.0,1,0
184807,112.0,1,2,4,1,1,411,Recent Customers,2,6.0,2,4
184809,140.0,1,12,1,1,3,113,Others,12,36.0,1,2
184810,117.0,3,10,4,4,2,442,Others,10,30.0,2,2
184811,129.0,1,5,2,1,1,211,Hibernating,5,15.0,1,3
184812,118.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,3
184816,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,0
184819,137.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
184820,137.0,1,5,1,1,1,111,Hibernating,5,15.0,1,1
184822,104.0,2,21,5,3,4,534,Loyal Customers,21,63.0,2,2
184823,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
184824,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
184826,124.0,1,29,3,1,4,314,Others,29,87.0,1,2
184830,117.0,3,7,4,4,2,442,Others,7,21.0,2,0
184832,95.0,7,47,5,5,5,555,Champions,47,141.0,3,2
184835,80.0,4,44,5,5,5,555,Champions,44,132.0,0,2
184836,140.0,1,18,1,1,4,114,Others,18,54.0,1,0
184838,124.0,1,8,3,1,2,312,Hibernating,8,24.0,1,4
184841,134.0,2,22,2,3,4,234,Others,22,66.0,1,2
184844,135.0,3,10,1,4,2,142,At Risk,10,30.0,1,0
184847,127.0,2,27,3,3,4,334,Loyal Customers,27,81.0,1,2
184848,110.0,1,23,5,1,4,514,Recent Customers,23,69.0,2,2
184849,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,0
184851,131.0,1,21,2,1,4,214,Others,21,63.0,1,0
184854,140.0,1,11,1,1,3,113,Others,11,33.0,1,2
184855,126.0,1,16,3,1,3,313,Others,16,48.0,1,1
184858,111.0,3,13,4,4,3,443,Loyal Customers,13,39.0,2,0
184861,123.0,1,11,3,1,3,313,Others,11,33.0,1,0
184862,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
184863,119.0,2,4,4,3,1,431,Others,4,12.0,2,3
184865,115.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,2
184866,130.0,1,8,2,1,2,212,Hibernating,8,24.0,1,2
184871,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
184873,102.0,3,47,5,4,5,545,Champions,47,141.0,0,2
184876,134.0,1,4,2,1,1,211,Hibernating,4,12.0,1,2
184878,138.0,2,12,1,3,3,133,Others,12,36.0,1,0
184879,133.0,1,26,2,1,4,214,Others,26,78.0,1,1
184881,115.0,9,87,4,5,5,455,Champions,87,261.0,3,2
184885,132.0,1,1,2,1,1,211,Hibernating,1,3.0,1,4
184886,132.0,2,10,2,3,2,232,Others,10,30.0,1,2
184887,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,4
184891,96.0,3,38,5,4,5,545,Champions,38,114.0,0,1
184892,126.0,2,11,3,3,3,333,Loyal Customers,11,33.0,1,3
184893,134.0,1,25,2,1,4,214,Others,25,75.0,1,2
184895,129.0,1,3,2,1,1,211,Hibernating,3,9.0,1,0
184896,100.0,2,3,5,3,1,531,Others,3,9.0,2,3
184897,135.0,1,8,1,1,2,112,Hibernating,8,24.0,1,4
184900,137.0,2,28,1,3,4,134,Others,28,84.0,1,0
184901,134.0,1,27,2,1,4,214,Others,27,81.0,1,2
184902,110.0,1,16,5,1,3,513,Recent Customers,16,48.0,2,2
184905,139.0,1,11,1,1,3,113,Others,11,33.0,1,3
184906,124.0,6,33,3,5,5,355,Loyal Customers,33,99.0,0,2
184907,90.0,4,68,5,5,5,555,Champions,68,204.0,3,2
184911,115.0,1,18,4,1,4,414,Recent Customers,18,54.0,2,0
184912,120.0,2,18,3,3,4,334,Loyal Customers,18,54.0,2,3
184913,124.0,4,54,3,5,5,355,Loyal Customers,54,162.0,0,2
184916,121.0,1,6,3,1,1,311,Hibernating,6,18.0,1,1
184917,129.0,5,39,2,5,5,255,At Risk,39,117.0,0,1
184918,117.0,2,32,4,3,5,435,Loyal Customers,32,96.0,0,2
184919,124.0,2,4,3,3,1,331,Others,4,12.0,1,3
184920,135.0,1,5,1,1,1,111,Hibernating,5,15.0,1,2
184922,131.0,1,16,2,1,3,213,Others,16,48.0,1,1
184924,137.0,2,7,1,3,2,132,Others,7,21.0,1,4
184928,136.0,1,18,1,1,4,114,Others,18,54.0,1,2
184929,113.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,3
184931,116.0,3,94,4,4,5,445,Champions,94,282.0,3,2
184932,123.0,2,2,3,3,1,331,Others,2,6.0,1,0
184933,109.0,2,16,5,3,3,533,Loyal Customers,16,48.0,2,2
184935,106.0,2,16,5,3,3,533,Loyal Customers,16,48.0,2,2
184936,96.0,3,10,5,4,2,542,Others,10,30.0,2,0
184938,118.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,2
184939,102.0,2,22,5,3,4,534,Loyal Customers,22,66.0,2,2
184943,134.0,1,4,2,1,1,211,Hibernating,4,12.0,1,1
184946,101.0,3,20,5,4,4,544,Champions,20,60.0,0,0
184951,132.0,3,28,2,4,4,244,At Risk,28,84.0,1,3
184952,134.0,2,38,2,3,5,235,Others,38,114.0,1,2
184954,114.0,4,29,4,5,4,454,Champions,29,87.0,0,2
184955,135.0,1,12,1,1,3,113,Others,12,36.0,1,1
184956,95.0,2,25,5,3,4,534,Loyal Customers,25,75.0,2,2
184959,131.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
184960,134.0,1,7,2,1,2,212,Hibernating,7,21.0,1,4
184962,123.0,2,12,3,3,3,333,Loyal Customers,12,36.0,1,2
184963,122.0,3,7,3,4,2,342,Others,7,21.0,2,2
184966,129.0,1,10,2,1,2,212,Hibernating,10,30.0,1,0
184969,110.0,1,14,5,1,3,513,Recent Customers,14,42.0,2,0
184972,126.0,3,12,3,4,3,343,Loyal Customers,12,36.0,1,2
184974,111.0,6,91,4,5,5,455,Champions,91,273.0,3,0
184975,140.0,1,14,1,1,3,113,Others,14,42.0,1,0
184979,108.0,2,20,5,3,4,534,Loyal Customers,20,60.0,2,2
184980,132.0,1,5,2,1,1,211,Hibernating,5,15.0,1,2
184982,80.0,2,28,5,3,4,534,Loyal Customers,28,84.0,2,2
184984,134.0,1,1,2,1,1,211,Hibernating,1,3.0,1,1
184985,110.0,2,45,5,3,5,535,Loyal Customers,45,135.0,0,3
184986,138.0,2,34,1,3,5,135,Others,34,102.0,1,0
184987,122.0,1,5,3,1,1,311,Hibernating,5,15.0,1,0
184988,111.0,2,23,4,3,4,434,Loyal Customers,23,69.0,2,3
184989,118.0,4,50,4,5,5,455,Champions,50,150.0,0,0
184990,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,2
184991,121.0,1,8,3,1,2,312,Hibernating,8,24.0,1,0
184993,133.0,1,28,2,1,4,214,Others,28,84.0,1,0
184995,127.0,2,35,3,3,5,335,Loyal Customers,35,105.0,1,2
184996,124.0,2,18,3,3,4,334,Loyal Customers,18,54.0,1,0
184998,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,3
184999,127.0,1,18,3,1,4,314,Others,18,54.0,1,1
185003,131.0,1,11,2,1,3,213,Others,11,33.0,1,2
185004,112.0,2,8,4,3,2,432,Others,8,24.0,2,2
185005,136.0,1,19,1,1,4,114,Others,19,57.0,1,2
185006,92.0,3,22,5,4,4,544,Champions,22,66.0,0,1
185008,127.0,1,11,3,1,3,313,Others,11,33.0,1,0
185009,127.0,1,11,3,1,3,313,Others,11,33.0,1,0
185011,90.0,3,22,5,4,4,544,Champions,22,66.0,0,2
185012,135.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
185013,119.0,1,2,4,1,1,411,Recent Customers,2,6.0,2,1
185017,133.0,1,9,2,1,2,212,Hibernating,9,27.0,1,2
185020,130.0,2,14,2,3,3,233,Others,14,42.0,1,1
185021,105.0,4,54,5,5,5,555,Champions,54,162.0,0,2
185023,84.0,6,9,5,5,2,552,Others,9,27.0,0,0
185024,140.0,1,12,1,1,3,113,Others,12,36.0,1,2
185025,137.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
185026,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,3
185027,122.0,4,29,3,5,4,354,Loyal Customers,29,87.0,0,0
185029,140.0,1,19,1,1,4,114,Others,19,57.0,1,0
185032,130.0,2,17,2,3,3,233,Others,17,51.0,1,2
185033,105.0,4,13,5,5,3,553,Loyal Customers,13,39.0,0,0
185034,134.0,1,12,2,1,3,213,Others,12,36.0,1,0
185036,122.0,1,2,3,1,1,311,Hibernating,2,6.0,1,0
185039,140.0,1,13,1,1,3,113,Others,13,39.0,1,2
185040,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,3
185041,94.0,2,17,5,3,3,533,Loyal Customers,17,51.0,2,2
185042,123.0,1,8,3,1,2,312,Hibernating,8,24.0,1,0
185043,134.0,2,11,2,3,3,233,Others,11,33.0,1,2
185049,135.0,1,24,1,1,4,114,Others,24,72.0,1,2
185050,121.0,1,16,3,1,3,313,Others,16,48.0,1,0
185051,131.0,2,22,2,3,4,234,Others,22,66.0,1,2
185053,121.0,1,6,3,1,1,311,Hibernating,6,18.0,1,0
185054,77.0,5,22,5,5,4,554,Champions,22,66.0,0,0
185056,125.0,4,32,3,5,5,355,Loyal Customers,32,96.0,0,0
185057,128.0,1,7,2,1,2,212,Hibernating,7,21.0,1,0
185059,119.0,5,48,4,5,5,455,Champions,48,144.0,0,2
185060,123.0,1,22,3,1,4,314,Others,22,66.0,1,0
185064,128.0,4,9,2,5,2,252,At Risk,9,27.0,0,2
185069,114.0,4,27,4,5,4,454,Champions,27,81.0,0,2
185071,138.0,1,5,1,1,1,111,Hibernating,5,15.0,1,4
185074,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,2
185075,112.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,2
185076,115.0,2,28,4,3,4,434,Loyal Customers,28,84.0,2,0
185077,112.0,1,22,4,1,4,414,Recent Customers,22,66.0,2,2
185078,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,2
185079,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
185080,130.0,3,39,2,4,5,245,At Risk,39,117.0,0,0
185081,132.0,1,6,2,1,1,211,Hibernating,6,18.0,1,1
185083,122.0,3,21,3,4,4,344,Loyal Customers,21,63.0,0,2
185084,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
185089,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
185090,103.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,3
185091,109.0,2,28,5,3,4,534,Loyal Customers,28,84.0,2,2
185092,127.0,1,11,3,1,3,313,Others,11,33.0,1,2
185093,124.0,2,29,3,3,4,334,Loyal Customers,29,87.0,1,2
185094,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
185095,134.0,2,5,2,3,1,231,Others,5,15.0,1,0
185096,138.0,1,8,1,1,2,112,Hibernating,8,24.0,1,2
185100,117.0,1,8,4,1,2,412,Recent Customers,8,24.0,2,3
185102,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
185103,123.0,1,4,3,1,1,311,Hibernating,4,12.0,1,4
185104,131.0,1,15,2,1,3,213,Others,15,45.0,1,2
185105,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
185106,131.0,1,4,2,1,1,211,Hibernating,4,12.0,1,1
185110,111.0,2,3,4,3,1,431,Others,3,9.0,2,0
185114,103.0,2,30,5,3,5,535,Loyal Customers,30,90.0,2,2
185115,140.0,1,18,1,1,4,114,Others,18,54.0,1,3
185116,117.0,2,38,4,3,5,435,Loyal Customers,38,114.0,0,2
185117,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,3
185120,124.0,1,19,3,1,4,314,Others,19,57.0,1,4
185122,96.0,3,50,5,4,5,545,Champions,50,150.0,0,2
185123,133.0,1,6,2,1,1,211,Hibernating,6,18.0,1,3
185124,114.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,0
185127,130.0,1,8,2,1,2,212,Hibernating,8,24.0,1,1
185128,118.0,5,95,4,5,5,455,Champions,95,285.0,3,2
185129,137.0,1,28,1,1,4,114,Others,28,84.0,1,2
185130,118.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,4
185131,130.0,3,15,2,4,3,243,At Risk,15,45.0,1,2
185132,110.0,1,26,5,1,4,514,Recent Customers,26,78.0,2,3
185134,135.0,1,14,1,1,3,113,Others,14,42.0,1,2
185135,136.0,1,7,1,1,2,112,Hibernating,7,21.0,1,1
185136,113.0,1,13,4,1,3,413,Recent Customers,13,39.0,2,1
185137,118.0,1,5,4,1,1,411,Recent Customers,5,15.0,2,2
185138,129.0,1,9,2,1,2,212,Hibernating,9,27.0,1,3
185139,129.0,1,3,2,1,1,211,Hibernating,3,9.0,1,1
185141,138.0,1,8,1,1,2,112,Hibernating,8,24.0,1,3
185142,127.0,2,19,3,3,4,334,Loyal Customers,19,57.0,1,2
185145,113.0,2,16,4,3,3,433,Loyal Customers,16,48.0,2,3
185150,131.0,2,20,2,3,4,234,Others,20,60.0,1,1
185151,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,0
185152,133.0,1,1,2,1,1,211,Hibernating,1,3.0,1,4
185154,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
185155,87.0,7,90,5,5,5,555,Champions,90,270.0,3,2
185157,90.0,2,5,5,3,1,531,Others,5,15.0,2,0
185158,103.0,2,11,5,3,3,533,Loyal Customers,11,33.0,2,3
185159,125.0,1,19,3,1,4,314,Others,19,57.0,1,2
185164,124.0,1,10,3,1,2,312,Hibernating,10,30.0,1,0
185167,125.0,1,3,3,1,1,311,Hibernating,3,9.0,1,2
185170,84.0,2,8,5,3,2,532,Others,8,24.0,2,1
185172,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,0
185173,63.0,3,22,5,4,4,544,Champions,22,66.0,0,2
185174,129.0,4,19,2,5,4,254,At Risk,19,57.0,0,0
185178,116.0,3,30,4,4,5,445,Champions,30,90.0,0,0
185179,110.0,1,12,5,1,3,513,Recent Customers,12,36.0,2,1
185180,139.0,1,11,1,1,3,113,Others,11,33.0,1,3
185181,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,3
185182,122.0,3,13,3,4,3,343,Loyal Customers,13,39.0,2,0
185183,116.0,2,35,4,3,5,435,Loyal Customers,35,105.0,0,4
185186,130.0,2,18,2,3,4,234,Others,18,54.0,1,2
185188,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
185189,101.0,5,103,5,5,5,555,Champions,103,309.0,3,0
185190,110.0,2,3,5,3,1,531,Others,3,9.0,2,2
185191,127.0,3,29,3,4,4,344,Loyal Customers,29,87.0,0,0
185193,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
185194,93.0,4,31,5,5,5,555,Champions,31,93.0,0,2
185195,133.0,1,7,2,1,2,212,Hibernating,7,21.0,1,1
185196,133.0,1,11,2,1,3,213,Others,11,33.0,1,2
185199,133.0,1,11,2,1,3,213,Others,11,33.0,1,1
185201,122.0,3,16,3,4,3,343,Loyal Customers,16,48.0,0,1
185205,110.0,1,11,5,1,3,513,Recent Customers,11,33.0,2,0
185207,78.0,4,18,5,5,4,554,Champions,18,54.0,0,3
185208,111.0,3,25,4,4,4,444,Champions,25,75.0,0,1
185209,136.0,1,4,1,1,1,111,Hibernating,4,12.0,1,4
185211,132.0,1,15,2,1,3,213,Others,15,45.0,1,0
185212,85.0,3,91,5,4,5,545,Champions,91,273.0,3,2
185213,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
185215,132.0,1,15,2,1,3,213,Others,15,45.0,1,2
185216,122.0,1,7,3,1,2,312,Hibernating,7,21.0,1,2
185217,124.0,2,11,3,3,3,333,Loyal Customers,11,33.0,1,1
185219,135.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
185223,122.0,5,30,3,5,5,355,Loyal Customers,30,90.0,0,2
185224,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,0
185227,125.0,1,11,3,1,3,313,Others,11,33.0,1,0
185230,98.0,3,7,5,4,2,542,Others,7,21.0,2,1
185232,133.0,1,5,2,1,1,211,Hibernating,5,15.0,1,0
185233,126.0,1,8,3,1,2,312,Hibernating,8,24.0,1,2
185234,107.0,3,35,5,4,5,545,Champions,35,105.0,0,1
185235,101.0,6,73,5,5,5,555,Champions,73,219.0,3,2
185236,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,2
185238,71.0,3,27,5,4,4,544,Champions,27,81.0,0,0
185239,112.0,2,32,4,3,5,435,Loyal Customers,32,96.0,0,2
185240,111.0,1,1,4,1,1,411,Recent Customers,1,3.0,2,0
185241,137.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
185247,110.0,1,24,5,1,4,514,Recent Customers,24,72.0,2,0
185250,121.0,2,8,3,3,2,332,Others,8,24.0,2,0
185251,135.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
185252,112.0,1,17,4,1,3,413,Recent Customers,17,51.0,2,0
185253,133.0,1,49,2,1,5,215,Others,49,147.0,1,2
185254,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,1
185255,131.0,2,16,2,3,3,233,Others,16,48.0,1,1
185257,113.0,1,27,4,1,4,414,Recent Customers,27,81.0,2,0
185259,136.0,2,13,1,3,3,133,Others,13,39.0,1,0
185260,119.0,3,7,4,4,2,442,Others,7,21.0,2,0
185263,136.0,1,14,1,1,3,113,Others,14,42.0,1,2
185264,92.0,2,37,5,3,5,535,Loyal Customers,37,111.0,0,0
185266,131.0,1,8,2,1,2,212,Hibernating,8,24.0,1,1
185268,137.0,1,3,1,1,1,111,Hibernating,3,9.0,1,4
185269,126.0,1,14,3,1,3,313,Others,14,42.0,1,1
185277,124.0,5,46,3,5,5,355,Loyal Customers,46,138.0,0,2
185278,114.0,1,10,4,1,2,412,Recent Customers,10,30.0,2,2
185279,111.0,2,11,4,3,3,433,Loyal Customers,11,33.0,2,0
185280,137.0,1,23,1,1,4,114,Others,23,69.0,1,2
185281,135.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
185282,110.0,1,20,5,1,4,514,Recent Customers,20,60.0,2,2
185285,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,1
185286,125.0,1,2,3,1,1,311,Hibernating,2,6.0,1,4
185287,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,0
185288,133.0,1,11,2,1,3,213,Others,11,33.0,1,2
185289,126.0,2,12,3,3,3,333,Loyal Customers,12,36.0,1,1
185290,108.0,3,21,5,4,4,544,Champions,21,63.0,0,4
185291,115.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,2
185293,128.0,1,20,2,1,4,214,Others,20,60.0,1,3
185296,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,1
185297,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
185301,119.0,6,39,4,5,5,455,Champions,39,117.0,0,2
185306,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,0
185308,136.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
185311,111.0,1,26,4,1,4,414,Recent Customers,26,78.0,2,3
185312,122.0,1,2,3,1,1,311,Hibernating,2,6.0,1,3
185318,125.0,3,26,3,4,4,344,Loyal Customers,26,78.0,0,1
185320,140.0,1,6,1,1,1,111,Hibernating,6,18.0,1,4
185322,126.0,2,61,3,3,5,335,Loyal Customers,61,183.0,0,2
